NumStorePurchases,NumCatalogPurchases_Bin,NumCatalogPurchases,MntWines_Bin,MntWines,MntMeatProducts_Bin,MntMeatProducts,Cluster
0.38461538461538464,2,0.6000000000000001,2,0.36897959183673473,0,0.9244604316546763,1
0.7692307692307693,1,0.4,0,0.44571428571428573,0,0.7374100719424461,1
0.38461538461538464,1,0.30000000000000004,0,0.8555102040816327,2,0.3902877697841727,1
0.23076923076923078,3,0.0,3,0.017959183673469388,3,0.025179856115107917,0
0.3076923076923077,3,0.0,3,0.0636734693877551,3,0.019784172661870505,0
0.6153846153846154,1,0.30000000000000004,0,0.4579591836734694,0,1.0,1
0.38461538461538464,1,0.30000000000000004,0,0.5134693877551021,2,0.3183453237410072,1
0.3076923076923077,2,0.6000000000000001,1,0.21959183673469387,1,0.12410071942446044,1
0.7692307692307693,2,0.7000000000000001,0,0.6008163265306122,0,1.0,1
0.7692307692307693,3,0.2,0,0.4179591836734694,1,0.14928057553956836,1
0.3076923076923077,3,0.1,3,0.015510204081632653,3,0.017985611510791366,0
0.15384615384615385,3,0.0,3,0.007346938775510205,3,0.01079136690647482,0
0.46153846153846156,1,0.30000000000000004,1,0.2016326530612245,2,0.28776978417266186,1
0.6923076923076923,3,0.2,2,0.32979591836734695,1,0.16546762589928057,1
0.8461538461538463,0,1.0,2,0.27183673469387754,0,1.0,1
0.23076923076923078,3,0.0,3,0.0016326530612244899,3,0.03597122302158273,0
0.6153846153846154,1,0.30000000000000004,0,0.68,0,0.9874100719424461,1
0.6153846153846154,1,0.4,0,0.6440816326530613,1,0.25539568345323743,1
0.23076923076923078,3,0.0,3,0.00816326530612245,3,0.012589928057553958,0
0.3076923076923077,3,0.1,1,0.12979591836734694,3,0.08093525179856116,0
0.15384615384615385,3,0.1,3,0.005714285714285714,3,0.01079136690647482,0
0.9230769230769231,1,0.30000000000000004,0,0.7975510204081633,0,0.4550359712230216,1
0.23076923076923078,3,0.0,3,0.031020408163265307,3,0.03956834532374101,0
0.15384615384615385,3,0.2,3,0.04653061224489796,3,0.048561151079136694,0
0.15384615384615385,3,0.1,3,0.0024489795918367346,3,0.026978417266187053,0
0.23076923076923078,3,0.0,3,0.00816326530612245,3,0.025179856115107917,0
0.7692307692307693,1,0.5,0,0.8514285714285714,1,0.17446043165467626,1
0.23076923076923078,3,0.0,3,0.0024489795918367346,3,0.023381294964028777,0
0.15384615384615385,3,0.0,3,0.008979591836734694,3,0.008992805755395683,0
0.23076923076923078,3,0.0,3,0.0024489795918367346,3,0.008992805755395683,0
0.46153846153846156,3,0.1,3,0.035102040816326535,1,0.17266187050359713,0
0.3076923076923077,3,0.1,3,0.05959183673469388,1,0.16187050359712232,0
0.15384615384615385,3,0.1,3,0.009795918367346938,3,0.0017985611510791368,0
0.15384615384615385,3,0.2,3,0.0032653061224489797,3,0.012589928057553958,0
0.3076923076923077,1,0.30000000000000004,2,0.2563265306122449,1,0.09532374100719425,1
1.0,1,0.5,0,0.4661224489795919,1,0.25539568345323743,1
0.23076923076923078,3,0.1,3,0.05714285714285715,3,0.019784172661870505,0
0.9230769230769231,3,0.2,0,0.7069387755102041,2,0.2715827338129497,1
0.6153846153846154,2,0.6000000000000001,0,0.4848979591836735,0,1.0,1
0.46153846153846156,3,0.1,1,0.1142857142857143,1,0.10971223021582735,1
0.46153846153846156,1,0.4,2,0.30612244897959184,0,0.6025179856115108,1
0.3076923076923077,3,0.1,1,0.08326530612244898,1,0.11330935251798561,1
0.9230769230769231,1,0.30000000000000004,0,0.4522448979591837,1,0.20323741007194246,1
0.7692307692307693,0,0.9,0,0.7502040816326531,0,0.908273381294964,1
0.3076923076923077,3,0.1,3,0.0783673469387755,3,0.07553956834532374,0
0.15384615384615385,3,0.1,3,0.004081632653061225,3,0.02877697841726619,0
0.23076923076923078,3,0.0,3,0.0016326530612244899,3,0.01079136690647482,0
0.23076923076923078,3,0.2,3,0.004897959183673469,3,0.01618705035971223,0
0.23076923076923078,3,0.1,3,0.018775510204081632,3,0.04496402877697842,0
0.6923076923076923,1,0.4,0,0.4979591836734694,1,0.2248201438848921,1
0.38461538461538464,3,0.1,3,0.05469387755102041,1,0.10971223021582735,0
0.3076923076923077,3,0.1,3,0.05306122448979592,1,0.13309352517985612,0
0.46153846153846156,1,0.30000000000000004,2,0.3395918367346939,3,0.046762589928057555,0
0.23076923076923078,3,0.0,3,0.018775510204081632,3,0.019784172661870505,0
0.3076923076923077,3,0.0,3,0.015510204081632653,3,0.046762589928057555,0
0.38461538461538464,3,0.1,1,0.12653061224489798,1,0.14388489208633093,1
0.15384615384615385,3,0.0,3,0.011428571428571429,3,0.04316546762589928,0
0.6153846153846154,3,0.1,2,0.3020408163265306,1,0.16546762589928057,0
0.23076923076923078,3,0.0,3,0.0032653061224489797,3,0.019784172661870505,0
0.46153846153846156,1,0.30000000000000004,2,0.33224489795918366,2,0.39748201438848924,1
0.9230769230769231,0,0.9,0,0.979591836734694,2,0.3669064748201439,1
0.5384615384615385,3,0.1,3,0.06938775510204082,1,0.09712230215827339,0
0.6153846153846154,1,0.4,0,0.4759183673469388,0,0.5557553956834532,1
0.7692307692307693,1,0.5,2,0.3942857142857143,0,1.0,1
0.23076923076923078,3,0.1,3,0.0016326530612244899,3,0.01618705035971223,0
0.8461538461538463,2,0.7000000000000001,0,0.7885714285714286,0,0.5071942446043166,1
0.6923076923076923,0,0.9,0,0.6710204081632654,1,0.19424460431654678,1
0.6153846153846154,3,0.2,0,0.49306122448979595,1,0.1798561151079137,1
0.23076923076923078,3,0.0,3,0.015510204081632653,3,0.0341726618705036,0
0.23076923076923078,3,0.0,3,0.004081632653061225,3,0.019784172661870505,0
0.15384615384615385,3,0.0,3,0.0016326530612244899,3,0.0035971223021582736,0
0.6153846153846154,1,0.4,0,0.8783673469387755,1,0.1852517985611511,1
0.38461538461538464,0,1.0,0,1.0,0,1.0,1
0.15384615384615385,3,0.0,3,0.00816326530612245,3,0.012589928057553958,0
1.0,2,0.7000000000000001,0,0.44979591836734695,0,1.0,1
0.7692307692307693,1,0.5,0,0.653061224489796,0,0.5341726618705036,1
0.3076923076923077,3,0.0,3,0.0016326530612244899,3,0.019784172661870505,0
0.9230769230769231,1,0.5,2,0.3085714285714286,2,0.33992805755395683,1
0.6923076923076923,1,0.4,0,1.0,0,0.6276978417266187,1
0.5384615384615385,3,0.1,1,0.19183673469387755,2,0.42266187050359716,0
0.6923076923076923,2,0.6000000000000001,0,0.4204081632653061,2,0.32553956834532377,1
1.0,1,0.30000000000000004,2,0.3575510204081633,0,0.7194244604316548,1
0.3076923076923077,3,0.0,3,0.020408163265306124,3,0.03956834532374101,0
0.23076923076923078,3,0.0,3,0.025306122448979593,3,0.012589928057553958,0
0.9230769230769231,3,0.2,2,0.2914285714285714,0,0.48741007194244607,1
0.38461538461538464,3,0.1,2,0.326530612244898,3,0.06294964028776978,0
0.3076923076923077,3,0.1,3,0.08081632653061224,3,0.026978417266187053,0
0.23076923076923078,3,0.0,3,0.0008163265306122449,3,0.008992805755395683,0
0.23076923076923078,3,0.0,3,0.004081632653061225,3,0.023381294964028777,0
0.38461538461538464,3,0.1,3,0.06285714285714286,3,0.05575539568345324,0
0.23076923076923078,3,0.0,3,0.0024489795918367346,3,0.0035971223021582736,0
0.23076923076923078,3,0.0,3,0.00816326530612245,3,0.025179856115107917,0
0.23076923076923078,3,0.0,3,0.0,3,0.00539568345323741,0
0.15384615384615385,3,0.0,3,0.0,3,0.0017985611510791368,0
0.3076923076923077,3,0.0,3,0.062040816326530614,1,0.13309352517985612,0
0.5384615384615385,1,0.5,2,0.3248979591836735,0,0.9658273381294965,1
0.23076923076923078,3,0.0,3,0.011428571428571429,3,0.019784172661870505,0
0.6923076923076923,3,0.2,1,0.16979591836734695,1,0.1474820143884892,1
0.8461538461538463,2,0.7000000000000001,2,0.3510204081632653,0,0.5791366906474821,1
0.5384615384615385,0,0.9,0,0.5355102040816326,2,0.28956834532374104,1
0.3076923076923077,3,0.0,3,0.011428571428571429,3,0.053956834532374105,0
0.6153846153846154,3,0.2,1,0.11510204081632654,1,0.1906474820143885,1
0.7692307692307693,1,0.5,0,0.4138775510204082,0,0.6546762589928058,1
0.46153846153846156,3,0.1,1,0.13387755102040816,1,0.1852517985611511,1
0.6923076923076923,2,0.7000000000000001,0,0.4946938775510204,0,1.0,1
0.38461538461538464,3,0.1,1,0.0946938775510204,1,0.12949640287769784,1
0.6153846153846154,3,0.1,1,0.11673469387755102,1,0.10791366906474821,1
0.46153846153846156,2,0.7000000000000001,2,0.3248979591836735,0,0.8039568345323741,1
0.6153846153846154,3,0.2,0,0.42612244897959184,0,0.46223021582733814,1
0.8461538461538463,2,0.7000000000000001,1,0.13142857142857142,0,0.4550359712230216,1
0.23076923076923078,3,0.1,1,0.09142857142857143,3,0.01079136690647482,0
0.6153846153846154,2,0.7000000000000001,2,0.3942857142857143,0,0.7158273381294964,1
0.23076923076923078,3,0.0,3,0.005714285714285714,3,0.07014388489208634,0
0.6923076923076923,2,0.8,0,0.6440816326530613,0,0.7553956834532375,1
0.38461538461538464,2,0.6000000000000001,0,1.0,0,0.7428057553956835,1
0.15384615384615385,3,0.0,3,0.0032653061224489797,3,0.008992805755395683,0
0.6153846153846154,3,0.2,2,0.27346938775510204,1,0.22841726618705038,0
0.9230769230769231,1,0.30000000000000004,0,0.5216326530612245,2,0.2985611510791367,1
1.0,0,1.0,0,0.4595918367346939,0,0.6906474820143885,1
0.15384615384615385,3,0.0,3,0.0016326530612244899,3,0.014388489208633094,0
0.6923076923076923,2,0.6000000000000001,0,0.6089795918367347,1,0.2248201438848921,1
0.23076923076923078,3,0.0,3,0.017959183673469388,3,0.023381294964028777,0
0.15384615384615385,3,0.1,3,0.0032653061224489797,3,0.01079136690647482,0
0.8461538461538463,1,0.30000000000000004,2,0.3902040816326531,2,0.3471223021582734,1
0.23076923076923078,3,0.0,3,0.0163265306122449,3,0.007194244604316547,0
0.6153846153846154,3,0.1,2,0.3681632653061225,3,0.07014388489208634,0
0.5384615384615385,3,0.2,2,0.3028571428571429,3,0.07014388489208634,0
0.3076923076923077,1,0.30000000000000004,1,0.22938775510204082,1,0.1510791366906475,1
0.15384615384615385,3,0.1,3,0.015510204081632653,3,0.0341726618705036,0
0.23076923076923078,3,0.0,3,0.02122448979591837,3,0.023381294964028777,0
0.15384615384615385,3,0.2,1,0.1126530612244898,3,0.06294964028776978,0
0.38461538461538464,3,0.2,1,0.17387755102040817,3,0.07913669064748202,0
0.3076923076923077,0,0.9,2,0.33224489795918366,1,0.1798561151079137,1
1.0,0,1.0,2,0.3942857142857143,1,0.20503597122302158,1
0.5384615384615385,1,0.5,0,0.6024489795918367,2,0.4172661870503597,1
0.7692307692307693,3,0.2,0,0.40979591836734697,1,0.1960431654676259,1
0.23076923076923078,3,0.0,3,0.008979591836734694,3,0.008992805755395683,0
0.3076923076923077,3,0.1,3,0.019591836734693877,1,0.19424460431654678,0
0.9230769230769231,1,0.5,0,0.9551020408163265,0,1.0,1
0.38461538461538464,3,0.1,1,0.1510204081632653,1,0.15827338129496404,1
1.0,1,0.5,0,0.8024489795918368,0,0.6996402877697843,1
0.23076923076923078,2,0.6000000000000001,0,0.5640816326530612,1,0.12410071942446044,1
0.46153846153846156,1,0.4,0,0.4114285714285714,1,0.2356115107913669,1
0.8461538461538463,1,0.30000000000000004,2,0.2587755102040816,0,0.47661870503597126,1
0.23076923076923078,3,0.0,3,0.0236734693877551,3,0.01618705035971223,0
0.3076923076923077,0,0.9,0,1.0,0,0.5791366906474821,1
0.8461538461538463,2,0.7000000000000001,0,0.43183673469387757,0,0.6402877697841727,1
1.0,1,0.30000000000000004,2,0.31673469387755104,2,0.3920863309352518,1
0.15384615384615385,3,0.1,3,0.010612244897959184,3,0.03776978417266187,0
0.23076923076923078,3,0.0,3,0.022857142857142857,3,0.007194244604316547,0
0.23076923076923078,3,0.1,3,0.013061224489795919,3,0.03776978417266187,0
0.9230769230769231,1,0.30000000000000004,0,0.8546938775510204,1,0.2517985611510791,1
0.23076923076923078,3,0.0,3,0.025306122448979593,3,0.012589928057553958,0
0.9230769230769231,1,0.4,0,0.6653061224489796,2,0.4298561151079137,1
0.6153846153846154,0,1.0,1,0.1836734693877551,0,0.6960431654676259,1
0.8461538461538463,2,0.7000000000000001,2,0.40244897959183673,0,0.5827338129496403,1
0.3076923076923077,3,0.1,3,0.027755102040816326,1,0.11870503597122303,0
0.9230769230769231,3,0.2,2,0.31183673469387757,1,0.1169064748201439,1
0.23076923076923078,3,0.2,1,0.10367346938775511,1,0.10071942446043167,1
0.9230769230769231,1,0.4,2,0.2653061224489796,0,0.539568345323741,1
0.38461538461538464,3,0.2,1,0.19428571428571428,1,0.1223021582733813,1
0.5384615384615385,2,0.6000000000000001,0,0.953469387755102,0,0.7338129496402878,1
0.38461538461538464,3,0.2,1,0.23183673469387756,1,0.09892086330935253,1
0.6923076923076923,2,0.7000000000000001,0,1.0,0,1.0,1
0.23076923076923078,3,0.1,3,0.05306122448979592,3,0.08273381294964029,0
0.23076923076923078,3,0.0,3,0.008979591836734694,3,0.01618705035971223,0
0.5384615384615385,1,0.5,1,0.1853061224489796,0,0.6996402877697843,1
0.7692307692307693,1,0.30000000000000004,0,0.8448979591836735,0,1.0,1
0.23076923076923078,3,0.0,3,0.022040816326530613,3,0.02158273381294964,0
0.46153846153846156,1,0.4,0,0.8016326530612246,0,0.631294964028777,1
0.46153846153846156,3,0.1,1,0.14612244897959184,1,0.11510791366906475,1
0.6923076923076923,1,0.4,0,1.0,2,0.38848920863309355,1
0.23076923076923078,3,0.2,3,0.026122448979591838,1,0.11510791366906475,0
0.23076923076923078,3,0.0,3,0.006530612244897959,3,0.026978417266187053,0
0.7692307692307693,1,0.5,0,0.7191836734693878,0,0.5737410071942446,1
0.46153846153846156,1,0.4,1,0.11510204081632654,2,0.2751798561151079,1
0.3076923076923077,2,0.8,0,0.8163265306122449,0,0.6816546762589928,1
0.6153846153846154,3,0.1,1,0.16816326530612247,1,0.12050359712230216,1
0.6153846153846154,1,0.30000000000000004,1,0.13224489795918368,1,0.14928057553956836,1
0.38461538461538464,2,0.7000000000000001,0,0.5053061224489797,0,0.4676258992805756,1
0.46153846153846156,3,0.2,2,0.3722448979591837,3,0.04316546762589928,0
0.38461538461538464,3,0.2,1,0.09142857142857143,1,0.16546762589928057,1
0.23076923076923078,3,0.0,3,0.008979591836734694,3,0.03956834532374101,0
0.38461538461538464,3,0.1,1,0.14040816326530614,1,0.20143884892086333,1
0.23076923076923078,3,0.1,3,0.0636734693877551,3,0.019784172661870505,0
0.3076923076923077,1,0.30000000000000004,2,0.3787755102040816,0,0.525179856115108,1
0.5384615384615385,3,0.1,3,0.08081632653061224,3,0.05755395683453238,0
0.23076923076923078,3,0.0,3,0.015510204081632653,3,0.0341726618705036,0
0.23076923076923078,3,0.0,3,0.0008163265306122449,3,0.014388489208633094,0
0.3076923076923077,3,0.1,3,0.05142857142857143,1,0.14928057553956836,0
0.23076923076923078,1,0.5,1,0.2057142857142857,3,0.07553956834532374,1
0.46153846153846156,2,0.6000000000000001,0,1.0,0,0.7248201438848921,1
0.6153846153846154,2,0.6000000000000001,1,0.16163265306122448,0,0.45323741007194246,1
0.3076923076923077,3,0.0,3,0.006530612244897959,3,0.017985611510791366,0
0.3076923076923077,2,0.6000000000000001,2,0.3395918367346939,0,1.0,1
0.3076923076923077,3,0.0,3,0.03428571428571429,3,0.07733812949640288,0
0.15384615384615385,3,0.1,3,0.011428571428571429,3,0.03776978417266187,0
0.23076923076923078,3,0.0,3,0.013877551020408163,3,0.00539568345323741,0
0.23076923076923078,3,0.1,3,0.012244897959183675,3,0.017985611510791366,0
0.15384615384615385,3,0.1,3,0.004897959183673469,3,0.04316546762589928,0
0.6153846153846154,3,0.2,2,0.37387755102040815,3,0.04316546762589928,0
0.15384615384615385,3,0.2,3,0.02448979591836735,3,0.08453237410071943,0
1.0,2,0.8,1,0.14612244897959184,0,0.9352517985611511,1
0.38461538461538464,3,0.1,3,0.07346938775510205,1,0.17446043165467626,0
0.8461538461538463,3,0.2,2,0.25142857142857145,1,0.24640287769784175,1
0.5384615384615385,2,0.6000000000000001,0,0.4546938775510204,0,1.0,1
0.3076923076923077,3,0.0,3,0.005714285714285714,3,0.023381294964028777,0
0.3076923076923077,0,1.0,0,1.0,0,0.5161870503597122,1
0.3076923076923077,3,0.0,3,0.02448979591836735,3,0.02158273381294964,0
0.5384615384615385,2,0.6000000000000001,1,0.20326530612244897,0,1.0,1
1.0,1,0.30000000000000004,2,0.3795918367346939,1,0.23741007194244607,1
0.9230769230769231,1,0.30000000000000004,1,0.10530612244897959,0,0.46582733812949645,1
0.5384615384615385,3,0.2,1,0.14204081632653062,1,0.14568345323741008,1
0.38461538461538464,3,0.2,1,0.1542857142857143,3,0.052158273381294966,0
0.6923076923076923,3,0.2,0,0.6097959183673469,2,0.28956834532374104,1
0.15384615384615385,3,0.0,3,0.004897959183673469,3,0.0035971223021582736,0
0.15384615384615385,3,0.0,3,0.011428571428571429,3,0.00539568345323741,0
0.15384615384615385,3,0.0,3,0.009795918367346938,3,0.007194244604316547,0
0.38461538461538464,3,0.1,3,0.08,1,0.1906474820143885,0
0.23076923076923078,3,0.0,3,0.026122448979591838,3,0.008992805755395683,0
0.23076923076923078,3,0.1,3,0.04163265306122449,3,0.0881294964028777,0
0.38461538461538464,3,0.1,1,0.163265306122449,3,0.07913669064748202,0
0.23076923076923078,3,0.0,3,0.020408163265306124,3,0.04496402877697842,0
0.6153846153846154,1,0.4,0,0.8571428571428572,1,0.2589928057553957,1
0.23076923076923078,3,0.1,1,0.09551020408163266,3,0.03956834532374101,0
0.23076923076923078,3,0.0,3,0.007346938775510205,3,0.030575539568345324,0
0.3076923076923077,3,0.0,3,0.045714285714285714,3,0.019784172661870505,0
0.3076923076923077,3,0.2,1,0.11836734693877551,3,0.08273381294964029,0
0.46153846153846156,3,0.1,1,0.16571428571428573,3,0.017985611510791366,0
0.38461538461538464,3,0.1,1,0.22040816326530613,3,0.048561151079136694,0
0.23076923076923078,3,0.0,3,0.007346938775510205,3,0.02877697841726619,0
0.23076923076923078,3,0.1,3,0.030204081632653063,3,0.04136690647482014,0
0.23076923076923078,3,0.0,3,0.037551020408163265,3,0.012589928057553958,0
0.3076923076923077,3,0.1,3,0.025306122448979593,3,0.023381294964028777,0
0.38461538461538464,0,1.0,0,0.8653061224489796,0,0.9532374100719425,1
0.7692307692307693,1,0.4,1,0.21551020408163266,2,0.3381294964028777,1
0.5384615384615385,3,0.1,2,0.32571428571428573,3,0.053956834532374105,0
0.23076923076923078,3,0.1,3,0.006530612244897959,3,0.01618705035971223,0
0.15384615384615385,3,0.1,3,0.015510204081632653,3,0.06294964028776978,0
0.38461538461538464,0,1.0,0,0.6669387755102041,0,1.0,1
0.6923076923076923,2,0.7000000000000001,1,0.2383673469387755,0,1.0,1
0.23076923076923078,3,0.0,3,0.009795918367346938,3,0.0035971223021582736,0
0.5384615384615385,1,0.4,1,0.10612244897959185,2,0.302158273381295,1
0.15384615384615385,3,0.1,3,0.004897959183673469,3,0.02877697841726619,0
0.23076923076923078,3,0.0,3,0.013061224489795919,3,0.03237410071942446,0
0.23076923076923078,3,0.0,3,0.015510204081632653,3,0.01618705035971223,0
0.23076923076923078,3,0.1,3,0.0032653061224489797,3,0.026978417266187053,0
0.3076923076923077,3,0.0,3,0.025306122448979593,3,0.05575539568345324,0
0.23076923076923078,3,0.0,3,0.02938775510204082,3,0.0035971223021582736,0
0.9230769230769231,1,0.30000000000000004,0,0.42938775510204086,1,0.24280575539568347,1
0.6923076923076923,1,0.4,2,0.326530612244898,0,0.933453237410072,1
0.7692307692307693,3,0.2,2,0.3346938775510204,1,0.20503597122302158,1
0.23076923076923078,3,0.1,3,0.0653061224489796,3,0.046762589928057555,0
0.15384615384615385,3,0.1,3,0.07183673469387755,3,0.08273381294964029,0
0.23076923076923078,3,0.1,3,0.04489795918367347,3,0.01079136690647482,0
0.23076923076923078,3,0.0,3,0.004081632653061225,3,0.023381294964028777,0
0.23076923076923078,3,0.0,3,0.006530612244897959,3,0.008992805755395683,0
0.5384615384615385,1,0.4,2,0.3346938775510204,0,1.0,1
0.46153846153846156,3,0.1,1,0.08244897959183674,1,0.1366906474820144,1
0.5384615384615385,3,0.1,1,0.13224489795918368,1,0.09532374100719425,1
0.23076923076923078,3,0.0,3,0.0016326530612244899,3,0.0017985611510791368,0
0.23076923076923078,3,0.0,3,0.020408163265306124,3,0.014388489208633094,0
1.0,1,0.30000000000000004,2,0.3175510204081633,2,0.4460431654676259,1
0.38461538461538464,3,0.2,1,0.17551020408163265,1,0.1564748201438849,1
0.23076923076923078,3,0.0,3,0.022040816326530613,3,0.008992805755395683,0
0.07692307692307693,3,0.0,3,0.06938775510204082,3,0.02877697841726619,0
0.23076923076923078,3,0.0,3,0.004081632653061225,3,0.017985611510791366,0
0.6923076923076923,3,0.2,1,0.14612244897959184,1,0.14928057553956836,1
0.5384615384615385,3,0.1,2,0.2873469387755102,3,0.048561151079136694,0
0.15384615384615385,3,0.1,3,0.013877551020408163,3,0.02158273381294964,0
0.46153846153846156,1,0.30000000000000004,0,0.5102040816326531,2,0.3039568345323741,1
0.23076923076923078,3,0.0,3,0.00816326530612245,3,0.019784172661870505,0
0.46153846153846156,2,0.8,2,0.3183673469387755,0,0.5809352517985612,1
0.23076923076923078,3,0.0,3,0.00816326530612245,3,0.026978417266187053,0
0.5384615384615385,1,0.4,1,0.17551020408163265,0,0.9118705035971223,1
0.38461538461538464,0,1.0,0,0.8171428571428572,0,1.0,1
0.23076923076923078,3,0.0,3,0.015510204081632653,3,0.059352517985611516,0
0.3076923076923077,3,0.1,3,0.03346938775510204,1,0.23201438848920863,0
1.0,1,0.30000000000000004,0,0.9640816326530612,2,0.3579136690647482,1
0.46153846153846156,1,0.4,0,0.4922448979591837,2,0.3723021582733813,1
0.9230769230769231,1,0.30000000000000004,1,0.10530612244897959,0,0.46582733812949645,1
0.23076923076923078,3,0.1,3,0.00816326530612245,3,0.026978417266187053,0
0.5384615384615385,2,0.7000000000000001,0,0.4195918367346939,0,1.0,1
0.15384615384615385,3,0.0,3,0.011428571428571429,3,0.0017985611510791368,0
0.8461538461538463,0,1.0,2,0.3159183673469388,0,1.0,1
0.5384615384615385,3,0.2,1,0.09877551020408164,1,0.12410071942446044,1
0.6923076923076923,1,0.4,0,0.7877551020408163,0,0.5017985611510791,1
0.6153846153846154,3,0.2,0,0.5771428571428572,2,0.4496402877697842,1
1.0,1,0.5,0,0.4661224489795919,1,0.25539568345323743,1
0.46153846153846156,0,0.9,0,0.47836734693877553,0,1.0,1
0.46153846153846156,1,0.4,0,0.8677551020408164,1,0.18345323741007194,1
0.3076923076923077,1,0.4,2,0.2489795918367347,3,0.048561151079136694,0
0.46153846153846156,3,0.2,0,0.979591836734694,0,1.0,1
0.46153846153846156,3,0.1,1,0.13306122448979593,3,0.07194244604316546,0
1.0,2,0.8,0,0.8236734693877551,1,0.18705035971223022,1
0.46153846153846156,3,0.1,1,0.10204081632653061,1,0.131294964028777,1
0.9230769230769231,2,0.6000000000000001,0,0.5885714285714286,2,0.2733812949640288,1
0.5384615384615385,3,0.1,2,0.2571428571428572,1,0.11151079136690648,0
0.6923076923076923,2,0.6000000000000001,0,0.8163265306122449,0,1.0,1
0.23076923076923078,3,0.0,3,0.013061224489795919,3,0.030575539568345324,0
0.9230769230769231,2,0.6000000000000001,0,0.6179591836734694,2,0.3902877697841727,1
0.3076923076923077,3,0.1,3,0.02448979591836735,3,0.04496402877697842,0
0.38461538461538464,3,0.1,1,0.17877551020408164,1,0.1798561151079137,1
0.0,3,0.0,3,0.0008163265306122449,3,0.0017985611510791368,0
0.3076923076923077,3,0.1,1,0.09061224489795919,3,0.05035971223021583,0
0.38461538461538464,3,0.1,3,0.036734693877551024,1,0.09352517985611511,0
1.0,1,0.30000000000000004,2,0.3346938775510204,0,0.7553956834532375,1
0.23076923076923078,3,0.2,3,0.0816326530612245,3,0.07014388489208634,0
0.6923076923076923,3,0.2,0,0.4155102040816327,1,0.1169064748201439,1
0.23076923076923078,3,0.0,3,0.0024489795918367346,3,0.008992805755395683,0
1.0,1,0.4,2,0.363265306122449,2,0.3830935251798561,1
0.23076923076923078,3,0.0,3,0.0016326530612244899,3,0.019784172661870505,0
0.23076923076923078,3,0.0,3,0.0032653061224489797,3,0.019784172661870505,0
0.15384615384615385,3,0.1,3,0.004897959183673469,3,0.012589928057553958,0
0.15384615384615385,3,0.0,3,0.011428571428571429,3,0.00539568345323741,0
0.23076923076923078,3,0.0,3,0.0008163265306122449,3,0.019784172661870505,0
0.23076923076923078,3,0.0,3,0.02122448979591837,3,0.01079136690647482,0
0.38461538461538464,3,0.1,1,0.09061224489795919,3,0.06654676258992806,0
0.7692307692307693,2,0.8,2,0.3412244897959184,0,0.7697841726618705,1
0.6923076923076923,3,0.2,2,0.2669387755102041,1,0.2194244604316547,1
0.46153846153846156,1,0.30000000000000004,2,0.3028571428571429,2,0.3489208633093525,1
0.6153846153846154,1,0.4,1,0.22448979591836735,1,0.19244604316546762,1
0.6153846153846154,1,0.4,0,0.6440816326530613,1,0.25539568345323743,1
0.15384615384615385,3,0.0,3,0.0008163265306122449,3,0.008992805755395683,0
0.38461538461538464,1,0.30000000000000004,0,0.8195918367346939,1,0.2607913669064748,1
0.9230769230769231,3,0.2,1,0.1526530612244898,1,0.26798561151079137,1
0.23076923076923078,3,0.1,3,0.045714285714285714,1,0.1366906474820144,0
1.0,1,0.30000000000000004,2,0.2979591836734694,1,0.21043165467625902,1
0.3076923076923077,0,0.9,0,0.4857142857142857,1,0.22122302158273383,1
1.0,1,0.5,0,0.9240816326530613,0,0.6906474820143885,1
0.38461538461538464,3,0.1,3,0.027755102040816326,1,0.24640287769784175,0
0.46153846153846156,3,0.1,1,0.0946938775510204,1,0.1474820143884892,1
0.46153846153846156,2,0.8,0,0.4612244897959184,0,0.7823741007194245,1
0.8461538461538463,3,0.2,2,0.30367346938775513,1,0.22661870503597123,1
0.7692307692307693,2,0.6000000000000001,0,0.7338775510204082,0,1.0,1
0.07692307692307693,0,1.0,3,0.04489795918367347,0,1.0,1
0.9230769230769231,1,0.5,0,0.6204081632653061,0,0.8633093525179857,1
0.3076923076923077,2,0.6000000000000001,1,0.2122448979591837,0,1.0,1
0.5384615384615385,1,0.5,2,0.3746938775510204,3,0.04316546762589928,0
0.3076923076923077,1,0.30000000000000004,2,0.38040816326530613,2,0.40287769784172667,1
0.3076923076923077,1,0.4,3,0.05469387755102041,1,0.14388489208633093,1
0.23076923076923078,3,0.0,3,0.0016326530612244899,3,0.012589928057553958,0
0.15384615384615385,3,0.2,3,0.05469387755102041,3,0.03597122302158273,0
0.3076923076923077,3,0.1,3,0.07510204081632653,3,0.03237410071942446,0
0.15384615384615385,3,0.0,3,0.0032653061224489797,3,0.019784172661870505,0
0.23076923076923078,3,0.0,3,0.0163265306122449,3,0.05035971223021583,0
0.46153846153846156,1,0.4,1,0.22285714285714286,2,0.32014388489208634,1
0.7692307692307693,2,0.7000000000000001,2,0.3542857142857143,0,0.697841726618705,1
0.38461538461538464,1,0.30000000000000004,2,0.26204081632653065,0,0.5557553956834532,1
0.6153846153846154,3,0.2,1,0.1730612244897959,2,0.3183453237410072,0
0.8461538461538463,3,0.2,0,0.7420408163265306,0,0.5,1
0.5384615384615385,1,0.4,0,0.966530612244898,0,0.6330935251798562,1
0.3076923076923077,3,0.1,1,0.09142857142857143,3,0.03776978417266187,0
0.6153846153846154,1,0.4,0,0.5355102040816326,0,0.8183453237410072,1
0.23076923076923078,3,0.1,3,0.018775510204081632,3,0.014388489208633094,0
